1.684353067	3.504043026	1.99520287
2.379417127	3.752924653	2.813177538
1.672907694	1.631470807	2.213037576
1.376162361	0.259342322	0.625090637
4.555214865	3.880866997	1.543435
4.234789	3.987654	3.897234
3.517140009	2.135792724	3.082134477
2.477559771	3.523220548	3.208550395
1.861113766	2.951090203	2.978266671
3.383121207	3.296642674	2.644783049
